unique_id,mean_sales,total_sales,std_sales,zero_frac,so_days,so_hours,discount,cv
64_304,0.4488889,40.4,0.2073072,0.0,0.34444444444444444,2.5,0.9938333,0.46182296
64_363,0.81666666,73.5,0.40370476,0.03333333333333333,0.5222222222222223,3.288889,0.89327776,0.49433237
64_381,0.87888885,79.1,0.68769187,0.18888888888888888,0.32222222222222224,4.0,0.97817296,0.78245604
64_387,0.83111113,74.8,0.49913284,0.044444444444444446,0.35555555555555557,2.5444446,0.9820889,0.6005609
64_396,0.45333332,40.8,0.28107738,0.06666666666666667,0.3,2.4666667,0.9522667,0.62002367
64_4,3.3277779,299.5,3.004604,0.011111111111111112,0.6888888888888889,4.1666665,0.8787199,0.90288603
64_422,0.43,38.7,0.40514943,0.011111111111111112,0.4222222222222222,2.9444444,0.9650099,0.94220793
64_452,0.36,32.4,0.28236562,0.07777777777777778,0.8,4.266667,0.9378333,0.7843489
64_474,0.39333335,35.4,0.3168667,0.2111111111111111,0.4666666666666667,2.8777778,0.93031746,0.80559325
64_476,0.6064445,54.58,0.45704305,0.044444444444444446,0.5777777777777777,4.211111,0.9374556,0.7536437
64_491,0.53944445,48.55,0.33031943,0.011111111111111112,0.35555555555555557,2.3666666,0.9979667,0.61233264
64_525,0.48444444,43.6,0.22982705,0.011111111111111112,0.4444444444444444,2.8444445,0.88252103,0.47441363
64_554,0.56733334,51.06,0.3453505,0.022222222222222223,0.4666666666666667,3.8333333,0.9082315,0.6087259
64_560,0.44555557,40.100002,0.21694566,0.03333333333333333,0.35555555555555557,2.3555555,0.9894867,0.48691046
64_565,0.43555558,39.2,0.1992633,0.011111111111111112,0.4444444444444444,2.4555554,0.9886778,0.45749226
64_580,2.3511112,211.6,0.80479527,0.0,0.7666666666666667,3.8,0.97546667,0.34230423
64_596,1.2711111,114.4,0.76851594,0.0,0.6555555555555556,3.3666666,0.96570003,0.6046017
64_6,0.9162222,82.46,0.6067774,0.022222222222222223,0.45555555555555555,3.3333333,0.70905554,0.6622601
64_631,1.0256666,92.31,0.37000167,0.0,0.5111111111111111,2.7777777,0.96009994,0.36074263
64_634,0.5182222,46.64,0.23207214,0.011111111111111112,0.5111111111111111,3.1777778,0.90893334,0.4478236
64_635,0.45988888,41.39,0.25310874,0.011111111111111112,0.4,2.8111112,0.84638894,0.5503693
64_638,0.8937778,80.44,0.35822776,0.011111111111111112,0.5444444444444444,2.988889,0.8354889,0.4008018
64_650,0.46699998,42.03,0.25725627,0.05555555555555555,0.24444444444444444,1.9222223,0.97977775,0.55087
64_655,0.4422222,39.8,0.23795845,0.022222222222222223,0.5111111111111111,2.8777778,0.9811889,0.538097
64_672,0.62344444,56.11,0.44663325,0.011111111111111112,0.37777777777777777,2.3555555,0.91379994,0.7163962
64_677,0.40166667,36.15,0.1715511,0.0,0.3888888888888889,2.211111,0.99964446,0.42709816
64_683,0.84888893,76.4,0.47788024,0.05555555555555555,0.34444444444444444,2.2444444,0.9998,0.56294787
64_689,0.49333334,44.4,0.25164625,0.03333333333333333,0.4222222222222222,2.9,0.99017775,0.51009375
64_694,1.2777778,115.0,0.9172232,0.07777777777777778,0.25555555555555554,2.2444444,0.86172223,0.71782684
64_707,0.46444443,41.8,0.27654007,0.03333333333333333,0.4111111111111111,2.288889,0.92229056,0.59542125
64_71,1.5122223,136.1,0.6673489,0.0,0.3333333333333333,2.011111,0.92946666,0.44130346
64_715,0.6102222,54.920002,0.36340764,0.022222222222222223,0.3111111111111111,2.288889,0.9828889,0.5955333
64_719,0.41444445,37.3,0.15547037,0.011111111111111112,0.5,3.1111112,1.0,0.37512958
64_728,0.39777777,35.8,0.2485815,0.022222222222222223,0.4222222222222222,2.8,0.9860222,0.62492555
64_740,1.0555556,95.0,0.43320367,0.0,0.7222222222222222,3.9444444,0.9904,0.41040346
64_76,1.4288889,128.6,0.61612135,0.0,0.35555555555555557,2.1888888,0.8175778,0.43118912
64_763,0.683,61.47,0.36264464,0.022222222222222223,0.4888888888888889,3.488889,0.8647045,0.5309585
64_774,0.48655558,43.79,0.31347692,0.05555555555555555,0.45555555555555555,3.3111112,0.9971556,0.64427775
64_802,0.74444443,67.0,0.78570247,0.16666666666666666,0.2,2.211111,0.76341796,1.0554212
64_834,0.8588889,77.3,0.71184117,0.2,0.9,11.233334,0.9952111,0.82879305
64_835,1.1555556,104.0,0.63883865,0.08888888888888889,0.35555555555555557,3.5444446,0.9822556,0.5528411
64_845,0.54466665,49.02,0.33462438,0.011111111111111112,0.45555555555555555,2.411111,0.9465222,0.61436546
64_99,0.5591111,50.32,0.26026624,0.0,0.35555555555555557,2.5555556,0.85732216,0.46550003
650_108,0.4528889,40.760002,0.2698699,0.044444444444444446,0.5222222222222223,3.6222222,0.90845555,0.5958854
650_11,0.5322222,47.9,0.2434895,0.022222222222222223,0.4,2.9222221,0.9014111,0.45749596
650_116,1.0281111,92.53,0.6323434,0.08888888888888889,0.32222222222222224,3.1,0.7956667,0.6150536
650_117,2.5077777,225.7,1.4258629,0.03333333333333333,0.4777777777777778,2.9222221,0.85951114,0.5685763
650_122,0.9371111,84.34,0.6556003,0.06666666666666667,0.4222222222222222,3.4222221,0.9475035,0.69959724
650_127,0.7355555,66.2,0.4184807,0.06666666666666667,0.4,3.5666666,0.91113335,0.56893146
650_129,0.52,46.8,0.6058145,0.32222222222222224,0.6444444444444445,7.388889,0.9845667,1.165028
650_150,0.5268889,47.420002,0.31655678,0.05555555555555555,0.4111111111111111,2.8333333,0.99844444,0.6008037
650_182,0.56777775,51.1,0.36744726,0.1,0.17777777777777778,1.9666667,0.75383335,0.6471674
650_191,1.4388889,129.5,0.84862006,0.07777777777777778,0.6,4.711111,0.75703335,0.58977455
650_193,0.71922225,64.73,0.3296516,0.011111111111111112,0.3111111111111111,2.1222222,0.7591778,0.45834455
650_215,1.871111,168.4,0.83910656,0.07777777777777778,0.36666666666666664,2.9333334,0.6880444,0.44845363
650_26,0.656,59.04,0.27677435,0.0,0.45555555555555555,2.3777778,0.79477775,0.4219121
650_261,0.7255556,65.3,0.5354744,0.011111111111111112,0.45555555555555555,2.8222222,0.93752223,0.7380198
650_291,0.45688888,41.12,0.22414203,0.011111111111111112,0.6333333333333333,3.6222222,0.9036889,0.49058324
650_292,1.1876667,106.89,0.4295099,0.0,0.5333333333333333,3.0333333,0.9461333,0.3616418
650_295,0.47711113,42.940002,0.20852745,0.011111111111111112,0.45555555555555555,2.5555556,1.0,0.43706262
650_300,2.5094445,225.85,0.96895564,0.022222222222222223,0.4111111111111111,2.5444446,0.99736667,0.38612357
650_301,0.7817778,70.36,0.3351189,0.011111111111111112,0.34444444444444444,2.2333333,0.99862224,0.42866257
650_306,0.43476668,39.129,0.21797371,0.022222222222222223,0.4444444444444444,2.4777777,0.9996223,0.5013579
650_351,0.49355558,44.420002,0.24393456,0.03333333333333333,0.4222222222222222,3.0777779,0.9589667,0.4942393
650_363,0.43288887,38.96,0.30560768,0.03333333333333333,0.24444444444444444,1.9222223,0.9355333,0.7059726
650_381,0.9411111,84.7,0.76773334,0.14444444444444443,0.2777777777777778,3.1222222,0.97715557,0.81577337
650_396,0.476,42.84,0.33681858,0.05555555555555555,0.3333333333333333,2.2444444,0.9846556,0.707602
650_41,0.45744446,41.170002,0.3995997,0.2111111111111111,0.4111111111111111,5.111111,0.9055334,0.87354803
650_426,0.60333335,54.3,0.30222026,0.0,0.4444444444444444,2.3666666,0.9499445,0.50091755
650_467,0.62777776,56.5,0.63547343,0.16666666666666666,0.2222222222222222,1.9555556,0.9613889,1.0122586
650_489,0.50333333,45.3,0.33164555,0.06666666666666667,0.4,3.1666667,0.7543,0.6588985
650_546,2.6986668,242.88,1.1938703,0.044444444444444446,0.4888888888888889,2.6444445,0.9929555,0.44239262
650_547,0.4672222,42.05,0.31585813,0.06666666666666667,0.34444444444444444,2.4333334,0.99002016,0.67603403
650_554,0.6703333,60.33,0.37969962,0.011111111111111112,0.37777777777777777,3.0444446,0.8616333,0.566434
650_580,1.5866667,142.8,0.68288875,0.0,0.6888888888888889,3.5222223,0.9261444,0.43039206
650_596,0.8333333,75.0,0.46952042,0.0,0.5777777777777777,2.7777777,0.8956778,0.5634245
650_600,0.62111115,55.9,0.47107202,0.0,0.8,5.8,0.9507223,0.7584343
650_620,0.5688889,51.2,0.393099,0.1,0.26666666666666666,2.1111112,0.9836444,0.6909943
650_631,0.6258889,56.33,0.23747215,0.0,0.45555555555555555,2.711111,0.95966667,0.3794158
650_634,0.47688892,42.920002,0.22836322,0.0,0.5333333333333333,2.6555555,0.9260212,0.47886038
650_635,0.5517778,49.66,0.26723966,0.022222222222222223,0.4444444444444444,2.7222223,0.8428445,0.48432478
650_638,0.60722226,54.65,0.25717142,0.0,0.5111111111111111,3.3111112,0.8363334,0.42352107
650_656,0.8508889,76.58,0.45877376,0.011111111111111112,0.4,2.3666666,0.99868894,0.53916997
650_666,1.3317778,119.86,0.53460807,0.011111111111111112,0.34444444444444444,2.0222223,0.9972111,0.40142438
650_67,0.49622223,44.66,0.26033074,0.011111111111111112,0.36666666666666664,2.3333333,0.87376666,0.5246253
650_682,0.63555557,57.2,0.2632174,0.03333333333333333,0.35555555555555557,2.2333333,0.6501111,0.41415322
650_694,0.86777776,78.1,0.6561426,0.1111111111111111,0.26666666666666666,1.9,0.8634333,0.75611824
650_715,0.4718889,42.47,0.26957685,0.044444444444444446,0.4222222222222222,3.2,0.9660556,0.57127184
650_728,0.47555554,42.8,0.30512884,0.022222222222222223,0.4111111111111111,2.4333334,0.98961115,0.6416261
650_740,0.63,56.7,0.24607024,0.0,0.6,3.0444446,0.99104446,0.3905877
650_764,0.46555558,41.9,0.24103294,0.011111111111111112,0.37777777777777777,2.488889,0.98109543,0.51773185
650_802,0.7177778,64.6,0.6776658,0.1111111111111111,0.14444444444444443,1.2777778,0.75330096,0.9441165
650_834,1.1155555,100.4,0.8451994,0.2222222222222222,0.5777777777777777,6.233333,0.99446666,0.7576489
650_835,1.3388889,120.5,0.7698963,0.044444444444444446,0.18888888888888888,1.9333333,0.97903335,0.57502633
650_843,0.5081111,45.73,0.3471065,0.1111111111111111,0.4222222222222222,3.5222223,0.8099333,0.68313104
651_104,2.1922224,197.3,0.98702,0.022222222222222223,0.3333333333333333,1.9111111,0.7377,0.45023718
651_108,0.48844445,43.96,0.24925917,0.0,0.4888888888888889,3.8333333,0.9634111,0.5103122
651_11,0.45,40.5,0.19035745,0.0,0.4666666666666667,3.3111112,0.9068222,0.42301655
651_116,0.796,71.64,0.42259976,0.022222222222222223,0.25555555555555554,1.9333333,0.9760445,0.53090423
651_117,2.8277779,254.5,1.3553082,0.044444444444444446,0.32222222222222224,2.4333334,0.9323445,0.4792838
651_118,0.971,87.39,0.42028895,0.03333333333333333,0.32222222222222224,2.2777777,0.8187111,0.43284133
651_122,1.0108889,90.98,0.63880616,0.03333333333333333,0.4444444444444444,3.6111112,0.75313884,0.63192517
651_150,0.4588889,41.3,0.28908783,0.07777777777777778,0.23333333333333334,1.9444444,0.9942223,0.6299735
651_191,2.231111,200.8,0.93720174,0.011111111111111112,0.4666666666666667,2.7777777,0.86606663,0.42006055
651_193,0.55,49.5,0.25975356,0.011111111111111112,0.26666666666666666,2.0777779,0.9164445,0.4722792
651_201,0.46033335,41.43,0.23571289,0.011111111111111112,0.4777777777777778,2.8777778,0.96394444,0.51204824
651_215,2.4413333,219.72,1.0943401,0.05555555555555555,0.2777777777777778,2.4,0.7170333,0.4482551
651_240,0.5523333,49.71,0.27861637,0.03333333333333333,0.32222222222222224,2.3888888,0.9825,0.50443524
651_253,0.42511114,38.260002,0.21875153,0.03333333333333333,0.18888888888888888,1.4555556,0.9190889,0.51457494
651_267,16.456667,1481.1,10.268584,0.0,0.9333333333333333,7.5666666,0.0,0.6239772
651_290,0.5312222,47.81,0.2582431,0.022222222222222223,0.4888888888888889,2.5555556,0.9238111,0.4861301
651_292,1.3744444,123.7,0.4276408,0.0,0.4111111111111111,2.5222223,0.9820111,0.31113723
651_293,0.41866666,37.68,0.18613876,0.022222222222222223,0.4888888888888889,2.8666666,0.9843889,0.44459897
651_300,3.0595553,275.36,1.2959504,0.03333333333333333,0.6555555555555556,4.233333,0.9685444,0.42357478
651_306,0.47111112,42.4,0.18316472,0.0,0.37777777777777777,2.2555556,0.9999,0.38879302
651_343,1.4016666,126.15,0.93437624,0.05555555555555555,0.3333333333333333,2.3444445,0.98275983,0.666618
651_363,0.5635556,50.72,0.35894448,0.03333333333333333,0.23333333333333334,2.0444446,0.904,0.63692826
651_381,0.6988889,62.9,0.6126924,0.15555555555555556,0.26666666666666666,3.1555555,0.9776111,0.8766664
651_387,0.4466667,40.2,0.23616791,0.011111111111111112,0.28888888888888886,1.8444444,0.9518667,0.5287341
651_4,1.5733334,141.6,1.3714423,0.05555555555555555,0.35555555555555557,2.2444444,0.8798958,0.8716794
651_404,0.4678889,42.11,0.23993675,0.03333333333333333,0.28888888888888886,2.288889,0.99824446,0.51280713
651_422,0.7966666,71.7,0.47272813,0.0,0.4111111111111111,2.6777778,0.9701556,0.59338266
651_469,0.43322223,38.99,0.20719,0.03333333333333333,0.4111111111111111,2.2777777,1.0,0.4782534
651_481,0.6166667,55.5,0.20126007,0.0,0.36666666666666664,2.3888888,0.99905556,0.32636768
651_489,0.57111114,51.4,0.26276165,0.05555555555555555,0.35555555555555557,2.3222222,0.81218886,0.46008846
651_537,2.3866668,214.8,0.9018333,0.0,0.6111111111111112,6.611111,0.9928,0.3778631
651_554,0.7682222,69.14,0.43736336,0.03333333333333333,0.37777777777777777,2.8666666,0.9206778,0.56931883
651_578,0.41822222,37.64,0.19757278,0.011111111111111112,0.32222222222222224,2.1444445,0.9702111,0.472411
651_581,0.474,42.66,0.25262132,0.022222222222222223,0.37777777777777777,2.411111,0.9071444,0.53295636
651_596,0.97888887,88.1,0.50268817,0.0,0.7444444444444445,4.388889,0.90901107,0.51352936
651_6,0.47888893,43.100002,0.29849604,0.03333333333333333,0.4222222222222222,3.7555556,0.68898225,0.62330955
651_600,0.7133333,64.2,0.394399,0.0,0.8111111111111111,6.6,0.9800556,0.5528958
651_620,0.6031111,54.28,0.37196,0.03333333333333333,0.25555555555555554,1.9888889,0.99312216,0.6167355
651_631,0.8136667,73.23,0.25196064,0.0,0.5111111111111111,3.3,0.96056664,0.30966073
651_635,0.79399997,71.46,0.35159284,0.0,0.4444444444444444,3.1888888,0.85753334,0.44281214
651_638,0.51544446,46.39,0.25098082,0.0,0.5888888888888889,3.8666666,0.8376778,0.4869212
651_666,1.0355555,93.2,0.4947616,0.044444444444444446,0.3333333333333333,2.0666666,0.69482225,0.47777408
651_699,0.40555555,36.5,0.22899935,0.044444444444444446,0.4,3.0222223,0.96345556,0.56465596
651_729,0.8266667,74.4,0.25738528,0.0,0.4222222222222222,2.4666667,0.95754445,0.31135315
651_740,0.7022222,63.2,0.3457536,0.011111111111111112,0.8,4.5111113,0.9926889,0.49237064
651_763,0.6433334,57.9,0.27699023,0.0,0.34444444444444444,2.2,0.92170006,0.43055475
651_77,0.5566667,50.100002,0.222877,0.0,0.3888888888888889,2.588889,0.9729667,0.40037784
651_79,0.48277777,43.45,0.3487539,0.022222222222222223,0.43333333333333335,3.6777778,0.75042224,0.7223901
651_810,1.2252222,110.27,0.47183177,0.011111111111111112,0.24444444444444444,1.9666667,0.83523333,0.38509893
651_834,1.2666667,114.0,0.9268771,0.1,0.45555555555555555,5.522222,0.99642223,0.73174506
652_112,0.7211111,64.9,0.36765105,0.011111111111111112,0.3333333333333333,2.4222221,0.94130003,0.50983965
652_129,0.43444443,39.1,0.3946727,0.3,0.5111111111111111,6.188889,1.0,0.9084538
652_196,0.47144446,42.43,0.19108537,0.0,0.43333333333333335,2.6111112,0.9106,0.40531895
652_210,0.5178889,46.61,0.2960356,0.05555555555555555,0.35555555555555557,2.9,0.85606664,0.57161987
652_221,0.42222223,38.0,0.26127508,0.06666666666666667,0.6111111111111112,5.5666666,0.94586664,0.6188094
652_272,1.3042222,117.38,0.517457,0.0,0.4222222222222222,2.3111112,0.7171555,0.39675525
652_305,0.48000002,43.2,0.4688499,0.32222222222222224,0.5,6.6666665,0.99984443,0.9767706
652_309,1.43,128.7,1.0722705,0.18888888888888888,0.45555555555555555,4.5555553,0.9886,0.74983954
652_317,1.7655555,158.9,0.6144626,0.011111111111111112,0.32222222222222224,2.088889,0.99683326,0.3480279
652_381,0.6,54.0,0.4391002,0.13333333333333333,0.2777777777777778,3.788889,1.0,0.73183364
652_4,0.5133333,46.2,0.5599358,0.2,0.34444444444444444,2.9555554,0.84765047,1.0907841
652_412,0.42855555,38.57,0.17584826,0.0,0.3333333333333333,2.0666666,0.97801113,0.41032782
652_45,0.5421111,48.79,0.3800458,0.1,0.3333333333333333,3.5777779,0.98584443,0.70104784
652_458,0.52422225,47.18,0.25495088,0.022222222222222223,0.3888888888888889,2.6555555,0.88172215,0.4863412
652_50,1.258889,113.3,0.57804286,0.022222222222222223,0.2777777777777778,2.2333333,0.97462225,0.45916906
652_512,1.5894445,143.05,0.783146,0.022222222222222223,0.4,2.6111112,0.97459996,0.49271682
652_521,0.89055556,80.15,0.29612616,0.0,0.6111111111111112,4.211111,0.8836778,0.33251846
652_522,0.582,52.38,0.22705342,0.0,0.37777777777777777,2.3777778,0.99991107,0.39012614
652_530,0.46333334,41.7,0.26497826,0.044444444444444446,0.28888888888888886,2.2444444,0.9998556,0.57189554
652_531,0.5872222,52.85,0.23886448,0.0,0.4777777777777778,3.0,0.8562666,0.40677017
652_535,0.7156667,64.41,0.24806237,0.0,0.4222222222222222,2.4444444,0.8542,0.34661716
652_579,0.4888889,44.0,0.36116058,0.1111111111111111,0.3111111111111111,2.9666667,0.93457305,0.7387375
652_580,1.1477778,103.3,0.4288023,0.0,0.6666666666666666,4.3444443,0.9562444,0.37359348
652_589,11.715556,1054.4,3.3692899,0.0,0.7444444444444445,4.6555557,0.0,0.28759113
652_65,0.49466667,44.52,0.25478876,0.03333333333333333,0.35555555555555557,2.1333334,0.8567334,0.51507163
652_73,0.41222224,37.100002,0.2819785,0.16666666666666666,0.7555555555555555,6.977778,0.9065889,0.68404484
652_83,0.5274445,47.47,0.32013187,0.044444444444444446,0.24444444444444444,1.8222222,0.9421222,0.6069489
653_102,1.2811111,115.3,0.6685376,0.03333333333333333,0.25555555555555554,1.9777777,0.9966555,0.521842
653_112,0.5766667,51.9,0.30207148,0.011111111111111112,0.4444444444444444,2.7333333,0.94017774,0.5238233
653_221,0.5611111,50.5,0.27053607,0.05555555555555555,0.37777777777777777,2.9666667,0.9460333,0.4821435
653_255,0.57566667,51.81,0.33013463,0.044444444444444446,0.25555555555555554,2.3777778,0.8825667,0.5734823
653_272,1.0722222,96.5,0.5361175,0.03333333333333333,0.4666666666666667,3.0555556,0.7175,0.50000596
653_309,0.9053334,81.48,0.86304814,0.24444444444444444,0.5777777777777777,6.3333335,0.9909889,0.95329314
653_332,0.45555556,41.0,0.21780886,0.0,0.7,4.5,0.9713884,0.478117
653_381,1.0644444,95.8,0.8792631,0.13333333333333333,0.32222222222222224,3.9222221,1.0,0.8260301
653_4,1.1844444,106.6,1.2480917,0.1111111111111111,0.4111111111111111,2.3666666,0.841202,1.053736
653_45,0.43522224,39.170002,0.4056074,0.17777777777777778,0.3888888888888889,4.1666665,0.9866222,0.9319547
653_458,0.6843333,61.59,0.3930693,0.011111111111111112,0.3111111111111111,3.2444444,0.8823556,0.5743828
653_503,0.41333336,37.2,0.25048268,0.07777777777777778,0.26666666666666666,2.211111,0.95272225,0.60600644
653_521,0.98455554,88.61,0.3230687,0.0,0.4222222222222222,2.8444445,0.8847333,0.3281366
653_522,0.5307778,47.77,0.26637065,0.011111111111111112,0.43333333333333335,2.9,1.0,0.50184965
653_531,0.5228889,47.06,0.24046418,0.011111111111111112,0.6222222222222222,3.6333334,0.8554666,0.45987624
653_535,0.69,62.100002,0.28184384,0.011111111111111112,0.43333333333333335,2.7444444,0.85410005,0.40846935
653_580,1.2211112,109.9,0.49525714,0.0,0.6,4.0333333,0.95488894,0.40557906
653_73,0.40555555,36.5,0.3292351,0.1111111111111111,0.7333333333333333,5.811111,0.9075889,0.81181264
653_864,0.47444445,42.7,0.4095465,0.16666666666666666,0.28888888888888886,3.4222221,0.9970223,0.86321276
654_104,1.9722222,177.5,0.9307515,0.0,0.5666666666666667,2.7222223,0.8120667,0.47193035
654_115,0.4948889,44.54,0.44301632,0.17777777777777778,0.25555555555555554,3.0777779,0.9845667,0.8951834
654_117,3.9766667,357.9,1.4640294,0.011111111111111112,0.37777777777777777,2.1888888,1.0,0.3681549
654_118,1.3564445,122.08,0.666735,0.011111111111111112,0.4222222222222222,2.3,0.8685777,0.49153134
654_122,1.2204444,109.84,0.7054649,0.011111111111111112,0.5555555555555556,3.2777777,0.95556664,0.57803935
654_127,0.6611111,59.5,0.2913334,0.03333333333333333,0.36666666666666664,2.588889,0.98426664,0.44067237
654_129,0.79111105,71.2,0.7775855,0.2777777777777778,0.7,7.5666666,0.9992,0.9829031
654_140,0.41000003,36.9,0.24080856,0.044444444444444446,0.35555555555555557,2.488889,0.7869156,0.5873379
654_17,0.49511114,44.56,0.23258801,0.0,0.2777777777777778,1.9555556,0.9947444,0.4697693
654_19,1.1968889,107.72,0.47812283,0.011111111111111112,0.5444444444444444,3.488889,0.99964446,0.39947134
654_193,0.69111115,62.2,0.26378593,0.011111111111111112,0.32222222222222224,2.2222223,0.8471444,0.3816838
654_194,0.5101111,45.91,0.31179255,0.03333333333333333,0.43333333333333335,2.5555556,0.9719333,0.61122483
654_21,0.49444443,44.5,0.26536432,0.03333333333333333,0.5888888888888889,4.4555554,0.97094446,0.5366919
654_215,2.7666667,249.0,1.0712798,0.011111111111111112,0.6555555555555556,3.5777779,0.73391116,0.38720956
654_222,0.46,41.4,0.18224567,0.011111111111111112,0.5222222222222223,3.0777779,0.99957776,0.39618623
654_23,0.549,49.41,0.35363933,0.022222222222222223,0.32222222222222224,2.2333333,0.9533667,0.64415175
654_259,0.4422222,39.8,0.21876968,0.044444444444444446,0.32222222222222224,2.3555555,0.9988889,0.49470532
654_26,0.56333333,50.7,0.25459817,0.03333333333333333,0.45555555555555555,3.3111112,0.9165555,0.45194942
654_291,0.626,56.34,0.24209665,0.0,0.4777777777777778,2.6777778,0.9045778,0.38673586
654_345,0.5312222,47.81,0.23741978,0.011111111111111112,0.4666666666666667,3.4,0.88791114,0.44693118
654_363,0.7477778,67.3,0.36078185,0.022222222222222223,0.3,2.0333333,0.94987774,0.48247197
654_41,1.1451111,103.06,0.7417899,0.05555555555555555,0.3,2.5666666,0.87123334,0.6477886
654_411,0.42111114,37.9,0.40571603,0.18888888888888888,0.28888888888888886,3.3333333,0.85433644,0.9634417
654_419,0.48633334,43.77,0.28320178,0.011111111111111112,0.34444444444444444,2.2444444,0.96011114,0.58232033
654_496,0.43366665,39.03,0.19309105,0.0,0.5,2.5444446,0.94640005,0.44525224
654_500,0.7707778,69.37,0.5492594,0.0,0.32222222222222224,2.2777777,0.6538445,0.7126041
654_549,0.96444446,86.8,0.4992829,0.03333333333333333,0.24444444444444444,2.088889,0.9719778,0.51768965
654_554,0.7086667,63.78,0.37274626,0.011111111111111112,0.3333333333333333,2.5666666,0.9292129,0.5259825
654_567,0.69,62.100002,0.29031172,0.022222222222222223,0.4,2.288889,0.7954445,0.42074162
654_578,0.6711111,60.4,0.29154545,0.03333333333333333,0.36666666666666664,2.9444444,0.94961107,0.43442205
654_580,2.0344446,183.1,0.77054787,0.0,0.7111111111111111,3.7555556,0.96058893,0.37875098
654_596,1.1644444,104.8,0.6360537,0.0,0.6555555555555556,3.1555555,0.9091333,0.5462293
654_6,0.7822222,70.4,0.50493693,0.0,0.5444444444444444,3.3,0.76717776,0.645516
654_600,0.78333336,70.5,0.50173855,0.011111111111111112,0.6777777777777778,4.5666666,0.9692889,0.6405173
654_629,0.9211111,82.9,0.421206,0.022222222222222223,0.24444444444444444,1.8555555,0.8729048,0.45728034
654_631,0.66066664,59.46,0.23370874,0.0,0.4111111111111111,2.588889,0.9648437,0.35374683
654_634,0.44088888,39.68,0.20245485,0.022222222222222223,0.5111111111111111,3.3666666,0.9102111,0.45919698
654_638,0.67311114,60.58,0.31407666,0.011111111111111112,0.4222222222222222,2.911111,0.8396556,0.46660447
654_645,0.5043333,45.39,0.42377132,0.03333333333333333,0.34444444444444444,2.2555556,0.9884111,0.8402604
654_650,0.40666664,36.6,0.2787613,0.1,0.43333333333333335,4.8444443,0.8971889,0.6854786
654_670,0.4811111,43.3,0.2238049,0.0,0.36666666666666664,2.7666667,0.9716,0.4651834
654_686,0.51,45.9,0.23657195,0.011111111111111112,0.6333333333333333,3.0444446,0.91433334,0.4638666
654_699,0.51222223,46.100002,0.2851484,0.022222222222222223,0.26666666666666666,1.9222223,0.9511,0.55668885
654_70,3.6544445,328.9,1.2941668,0.0,0.5333333333333333,3.088889,0.9491222,0.35413504
654_71,1.5522221,139.7,0.6039621,0.011111111111111112,0.3111111111111111,1.6444445,0.8854223,0.38909516
654_715,0.5644444,50.8,0.32475093,0.05555555555555555,0.3,2.4777777,0.95577776,0.5753462
654_754,0.41000003,36.9,0.23751996,0.03333333333333333,0.36666666666666664,3.8777778,0.9701919,0.579317
654_769,1.0152223,91.37,0.4283237,0.0,0.2777777777777778,1.6222222,0.7272778,0.42190138
654_774,0.66,59.4,0.32039303,0.06666666666666667,0.3888888888888889,3.088889,0.96654445,0.48544395
654_775,1.5466666,139.2,0.5195504,0.0,0.4777777777777778,2.0444446,0.8327555,0.3359162
654_783,0.73777777,66.4,0.41233176,0.03333333333333333,0.3,2.6111112,0.84353334,0.5588834
654_802,1.22,109.8,1.2078582,0.13333333333333333,0.2111111111111111,2.5444446,0.74531066,0.9900477
654_834,1.4077778,126.7,0.75345314,0.05555555555555555,0.9111111111111111,7.9333334,0.99759996,0.53520745
654_843,0.458,41.22,0.2871448,0.07777777777777778,0.4888888888888889,3.9555554,0.92366666,0.6269537
654_93,0.66377777,59.74,0.25239784,0.011111111111111112,0.4,2.8111112,0.9,0.3802445
655_255,0.6276667,56.49,0.3628726,0.06666666666666667,0.28888888888888886,2.1444445,0.886061,0.5781294
655_272,0.72,64.8,0.32436627,0.022222222222222223,0.5888888888888889,3.4222221,0.71724445,0.45050868
655_309,1.1196666,100.77,0.8354108,0.16666666666666666,0.5111111111111111,4.8333335,0.9903333,0.7461246
655_317,1.1555556,104.0,0.4564423,0.022222222222222223,0.45555555555555555,2.911111,0.99725556,0.39499813
655_381,0.6711111,60.4,0.5854499,0.12222222222222222,0.3,3.511111,1.0,0.8723591
655_4,0.95888895,86.3,0.95469207,0.1111111111111111,0.34444444444444444,2.5333333,0.83923686,0.9956232
655_50,0.61344445,55.21,0.33930585,0.022222222222222223,0.2777777777777778,2.288889,0.9743889,0.55311584
655_521,0.70666665,63.6,0.28395283,0.0,0.6666666666666666,3.7222223,0.88452226,0.40182006
655_531,0.52611107,47.35,0.23947364,0.0,0.7444444444444445,5.233333,0.8559667,0.45517698
655_580,1.2455555,112.1,0.5767326,0.0,0.6111111111111112,3.5333333,0.95488894,0.46303242
655_589,8.614445,775.3,2.1571183,0.0,0.7888888888888889,3.6444445,0.0,0.25040713
655_654,0.85,76.5,0.42114076,0.011111111111111112,0.23333333333333334,1.7888889,0.96154445,0.4954597
656_112,0.7455555,67.1,0.40144715,0.022222222222222223,0.5222222222222223,3.588889,0.9378222,0.5384537
656_221,0.5377778,48.4,0.3085223,0.06666666666666667,0.7444444444444445,6.3777776,0.94655555,0.5736985
656_272,0.88,79.2,0.39268595,0.0,0.5444444444444444,3.211111,0.7176777,0.44623405
